mlcoalsim version 1.9916b (20190520)

"OUTPUT FILE: date Fri Sep 20 07:38:00 2019" 

"Input data from the file: baselines/case04/1locus_1pop_mhit0_obs.txt"

Print_neuttest:                  1
Print_matrixpol:                 1
N_iterations:                    700
Seed1:                           81140

N_loci:                          1
No_rec_males:                    0
Factorn_chr:                     1.000000
Pevent_sexratio:                
Fixmax_abstime_event:           
Sex_ratio:                       1.000000
N_sites:                         10000
N_samples:                       20
Npop:                            1


Thetaw:                          0.01

Recombination:                   0
Iflogistic:                      0
Nintn:                           0
Nrec:                           
Tpast:                          



Patcg:                           -1

Td_obs:                          1.75
R2_obs:                          0.11

Td_active:                       1
R2_active:                       1


Neutral tests (excluding multiple hits positions)
value(TD[pop=0])	value(Fs[pop=0])	value(FDn[pop=0])	value(FFn[pop=0])	value(FD[pop=0])	value(FF[pop=0])	value(H[pop=0])	value(B[pop=0])	value(Q[pop=0])	value(ZnA[pop=0])	value(Fst[pop=0])	value(Kw[pop=0])	value(Hw[pop=0])	value(R2[pop=0])	value(S[pop=0])	value(piw[pop=0])	value(pib[pop=0])	value(ThetaW[pop=0])	value(ThetaT[pop=0])	value(ThetaFW[pop=0])	value(D_Dmin[pop=0])	value(H_norm[pop=0])	value(maxhap[pop=0])	value(maxhap1[pop=0])	value(Rm[pop=0])	value(ThetaFL[pop=0])	value(ThetaL[pop=0])	value(ZengE[pop=0])	value(EW[pop=0])	value(Fstw[pop=0])	value(minuiHS[pop=0])	value(maxuiHS[pop=0])	value(maxliES[pop=0])	value(fixoutg[pop=0])	value(KoutgJC[pop=0])	value(ThetaWA[pop=0])	value(ThetaWAn[pop=0])	value(ThetaTA[pop=0])	value(ThetaTAn[pop=0])	value(AchY[pop=0])	value(AchYn[pop=0])	value(m_sdev[pop=0])	value(m_skew[pop=0])	value(m_kurt[pop=0])	value(ragg[pop=0])	value(ZnS[pop=0])	value(ZZ[pop=0])	
-0.994209	-2.51762	-1.92057	-1.75434	-2.60103	-2.21012	19.2947	0.0406977	0.0635838	0.0967743	na	19	0.994737	0.0819209	173	37.0684	0	48.7634	37.0684	17.7737	-0.371702	0.729229	0.1	na	0	106	27.4211	-1.74263	0.055	na	na	na	na	na	na	26.2978	26.8525	29.4094	29.5824	0.596126	0.546825	17.8705	-0.473735	-1.33221	0.0104432	0.106733	-0.00995849	
-1.86617	-1.8221	-1.96296	-2.06948	-1.42856	-1.71386	-203.453	0.225694	0.235702	0.306629	na	20	1	0.109802	577	90.0632	0	162.639	90.0632	293.516	-0.6916	-2.33713	0.05	na	0	265	191.789	0.732916	0.05	na	na	na	na	na	na	122.461	88.9741	70.6257	60.9824	-2.16152	-1.71361	110.926	1.28878	0.455794	0.00858726	0.326308	-0.0196784	
-1.04879	1.33893	0.46103	0.00248292	0.481813	-0.0592889	6.16842	0.0952381	0.113924	0.151901	na	17	0.984211	0.0952565	316	66.6632	0	89.0708	66.6632	60.4947	-0.389896	0.128756	0.1	na	0	70	63.5789	-1.15913	0.065	na	na	na	na	na	na	96.5562	98.5929	66.2924	66.6824	-1.59896	-1.76387	42.2813	0.450101	-1.12383	0.00950139	0.175739	-0.0238383	
-0.274952	-1.20546	0.291921	0.128281	0.261314	0.0800293	24.0316	0.0580357	0.08	0.132218	na	19	0.994737	0.119935	225	59.2263	0	63.4207	59.2263	35.1947	-0.102499	0.701469	0.1	na	0	56	47.2105	-1.02651	0.055	na	na	na	na	na	na	66.3333	67.7325	59.5848	59.9353	-0.517892	-0.625956	27.9566	-0.577077	-0.919016	0.0128809	0.14896	-0.0167423	
0.746179	3.5176	0.909328	0.920123	1.06743	1.03377	7.50526	0.228438	0.237209	0.358544	na	17	0.978947	0.159012	430	142.858	0	121.204	142.858	135.353	0.276891	0.115456	0.15	na	0	64	139.105	0.601541	0.07	na	na	na	na	na	na	143.657	146.687	151.62	152.512	0.283222	0.216756	108.215	-0.14513	-1.79639	0.0164543	0.332647	0.0258972	
0.157065	0.674085	-0.560558	-0.366647	-0.847004	-0.536505	30.4421	0.125	0.14652	0.225887	na	18	0.989474	0.133224	273	79.8526	0	76.9504	79.8526	49.4105	0.0584533	0.734281	0.1	na	0	106	64.6316	-0.646238	0.06	na	na	na	na	na	na	65.5483	66.931	76.9474	77.4	0.885188	0.850437	48.2294	-0.380761	-1.5551	0.0236565	0.208578	0.0173089	
-0.35274	0.978787	0.834254	0.506372	0.971227	0.547099	-57.6	0.200599	0.213752	0.266071	na	19	0.994737	0.122214	669	172.674	0	188.571	172.674	230.274	-0.130657	-0.571143	0.1	na	0	108	201.474	0.280249	0.055	na	na	na	na	na	na	220.195	224.84	179.86	180.918	-0.936981	-1.06759	124.62	0.296625	-1.18492	0.0247368	0.265202	0.000869485	
1.64849	2.13759	0.922175	1.22321	1.0835	1.38814	32.4	0.291339	0.301047	0.405116	na	18	0.989474	0.189498	382	150.2	0	107.674	150.2	117.8	0.612109	0.56049	0.1	na	0	56	134	0.993841	0.06	na	na	na	na	na	na	127.957	130.656	160.667	161.612	1.30563	1.29278	110.993	-0.137538	-1.92618	0.0173961	0.399516	0.00559926	
1.6575	8.20302	1.48034	1.642	1.81282	1.90412	19.7158	0.314607	0.327354	0.465549	na	15	0.968421	0.194101	446	175.595	0	125.714	175.595	155.879	0.614949	0.292496	0.15	na	0	25	165.737	1.29738	0.08	na	na	na	na	na	na	165.245	168.73	192.327	193.459	0.83776	0.800357	142.689	0.00661349	-1.92002	0.0170637	0.470003	-0.00445405	
-0.312096	2.63342	0.354339	0.162617	0.342644	0.122838	22.3895	0.101124	0.123134	0.192242	na	16	0.973684	0.119284	268	69.8789	0	75.5411	69.8789	47.4895	-0.116167	0.549995	0.15	na	0	64	58.6842	-0.900393	0.075	na	na	na	na	na	na	80.071	81.76	70.5322	70.9471	-0.607146	-0.72001	41.7209	-0.357495	-1.4777	0.0179224	0.182902	0.00934034	
