mlcoalsim version 1.9916b (20190520)

"OUTPUT FILE: date Thu Sep 19 11:51:40 2019" 

"Input data from the file: baselines/case03/1locus_1pop_mhit0_recINF_Lmod.txt"

Print_neuttest:                  1
Print_matrixpol:                 1
N_iterations:                    500
Seed1:                           81140

N_loci:                          1
No_rec_males:                    0
Factorn_chr:                     1.000000
Pevent_sexratio:                
Fixmax_abstime_event:           
Sex_ratio:                       1.000000
N_sites:                         1000
N_samples:                       20
Npop:                            1


Thetaw:                          0.01

Recombination:                   1E+06
Iflogistic:                      0
Nintn:                           0
Nrec:                           
Tpast:                          



Patcg:                           -1




Neutral tests (excluding multiple hits positions)
value(TD[pop=0])	value(Fs[pop=0])	value(FDn[pop=0])	value(FFn[pop=0])	value(FD[pop=0])	value(FF[pop=0])	value(H[pop=0])	value(B[pop=0])	value(Q[pop=0])	value(ZnA[pop=0])	value(Fst[pop=0])	value(Kw[pop=0])	value(Hw[pop=0])	value(R2[pop=0])	value(S[pop=0])	value(piw[pop=0])	value(pib[pop=0])	value(ThetaW[pop=0])	value(ThetaT[pop=0])	value(ThetaFW[pop=0])	value(D_Dmin[pop=0])	value(H_norm[pop=0])	value(maxhap[pop=0])	value(maxhap1[pop=0])	value(Rm[pop=0])	value(ThetaFL[pop=0])	value(ThetaL[pop=0])	value(ZengE[pop=0])	value(EW[pop=0])	value(Fstw[pop=0])	value(minuiHS[pop=0])	value(maxuiHS[pop=0])	value(maxliES[pop=0])	value(fixoutg[pop=0])	value(KoutgJC[pop=0])	value(ThetaWA[pop=0])	value(ThetaWAn[pop=0])	value(ThetaTA[pop=0])	value(ThetaTAn[pop=0])	value(AchY[pop=0])	value(AchYn[pop=0])	value(m_sdev[pop=0])	value(m_skew[pop=0])	value(m_kurt[pop=0])	value(ragg[pop=0])	value(ZnS[pop=0])	value(ZZ[pop=0])	
0.0037126	-11.8098	0.191075	0.144339	0.132225	0.0965388	-0.136842	0	0	0.0535954	na	20	1	0.130455	38	10.7211	0	10.711	10.7211	10.8579	0.00144803	-0.0220859	0.05	na	21	10	10.7895	0.0259384	0.05	na	na	na	na	na	na	10.9901	11.222	10.8012	10.8647	-0.0846565	-0.167162	2.35502	0.00749826	-0.179897	0.0138504	0.0552651	-0.00166979	
-0.472828	-12.0365	-0.346825	-0.410663	-0.538261	-0.55819	4.34737	0.0243902	0.047619	0.0927149	na	20	1	0.10899	42	10.4368	0	11.8385	10.4368	6.08947	-0.183502	0.639534	0.05	na	16	15	8.26316	-1.08373	0.05	na	na	na	na	na	na	10.5976	10.8212	9.92982	9.98824	-0.309816	-0.403572	2.9874	0.0586934	-0.325783	0.0101939	0.0595542	0.0331607	
-0.249313	-15.9737	-0.483616	-0.44193	-0.688016	-0.587874	0.978947	0	0	0.0419436	na	20	1	0.114281	26	6.85789	0	7.32861	6.85789	5.87895	-0.0995462	0.22313	0.05	na	10	10	6.36842	-0.437918	0.05	na	na	na	na	na	na	6.28008	6.41255	6.50877	6.54706	0.174316	0.106948	1.93979	0.0708619	-0.515253	0.0230471	0.0470358	-0.00509222	
-0.0131032	-12.0709	0.150249	0.108412	0.0816948	0.0541295	3.42105	0.0277778	0.0540541	0.0723379	na	20	1	0.128812	37	10.3947	0	10.4292	10.3947	6.97368	-0.00511783	0.565894	0.05	na	18	10	8.68421	-0.590577	0.05	na	na	na	na	na	na	10.5976	10.8212	10.4386	10.5	-0.0737803	-0.155614	2.73464	0.153109	-0.264206	0.0125208	0.0549794	0.0173585	
-0.126735	-11.4552	-0.116681	-0.127826	-0.0771093	-0.101334	-0.989474	0	0	0.0426284	na	20	1	0.123111	41	11.1895	0	11.5567	11.1895	12.1789	-0.049242	-0.148854	0.05	na	20	12	11.6842	0.0394873	0.05	na	na	na	na	na	na	11.3826	11.222	11.0994	11.0529	-0.122673	-0.0790852	2.64593	-0.245199	0.00929067	0.013518	0.0525085	-0.00988016	
0.538187	-11.6797	0.346616	0.430933	0.324459	0.427291	3.56842	0	0	0.0541264	na	20	1	0.149073	34	10.8895	0	9.58357	10.8895	7.32105	0.21119	0.637937	0.05	na	20	8	9.10526	-0.174084	0.05	na	na	na	na	na	na	10.2051	10.4204	11.2105	11.2765	0.483635	0.430047	2.6871	0.262856	0.270256	0.0174515	0.0528299	0.00129655	
0.282604	-12.431	-0.206205	-0.0648441	-0.146818	-0.00479526	1.2	0	0	0.0536506	na	20	1	0.135891	33	9.96842	0	9.3017	9.96842	8.76842	0.111089	0.220465	0.05	na	19	10	9.36842	0.0249118	0.05	na	na	na	na	na	na	9.02761	8.81725	9.96491	9.91176	0.506957	0.644735	2.65056	-0.0603612	-0.611065	0.0157895	0.0525078	0.00114283	
0.485758	-13.1516	-0.0758757	0.0968961	-0.193947	0.0322388	0.905263	0	0	0.0405874	na	20	1	0.144772	29	9.18947	0	8.17422	9.18947	8.28421	0.192494	0.187034	0.05	na	15	9	8.73684	0.234304	0.05	na	na	na	na	na	na	7.8501	8.01568	9.21053	9.26471	0.840372	0.805282	2.23391	0.320695	-0.259165	0.0140166	0.0525572	-0.0119698	
-0.0490219	-9.47853	0.159878	0.103888	0.23306	0.148832	0.852632	0	0	0.0505713	na	20	1	0.126799	52	14.4789	0	14.6572	14.4789	13.6263	-0.0188504	0.102714	0.05	na	27	13	14.0526	-0.151675	0.05	na	na	na	na	na	na	15.3077	15.2298	14.6433	14.6176	-0.216072	-0.213339	3.11628	0.130564	-0.0304638	0.0242659	0.0528131	-0.00224177	
-0.165535	-12.8984	0.0621854	-0.00604189	-0.026886	-0.0788819	0.8	0	0	0.055916	na	20	1	0.122263	35	9.45263	0	9.86544	9.45263	8.65263	-0.064851	0.139269	0.05	na	17	10	9.05263	-0.288573	0.05	na	na	na	na	na	na	9.81262	10.0196	9.39181	9.44706	-0.210173	-0.298604	2.10199	0.529949	0.655078	0.032687	0.0457659	0.0101501	
